Date,asset,sell_ratio_svm,outlier_flag_svm
2025-08-05,SKHynix,0.2727272727272727,1
2025-08-06,SKHynix,0.2727272727272727,1
2025-08-07,SKHynix,0.2727272727272727,1
2025-08-08,SKHynix,0.2727272727272727,1
2025-08-11,SKHynix,0.2727272727272727,1
2025-08-12,SKHynix,0.2727272727272727,1
2025-08-13,SKHynix,0.2727272727272727,1
2025-08-14,SKHynix,0.2727272727272727,1
2025-08-18,SKHynix,0.2727272727272727,1
2025-08-19,SKHynix,0.2727272727272727,1
2025-08-20,SKHynix,0.2727272727272727,1
2025-08-21,SKHynix,0.2727272727272727,1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
2025-06-12,Samsung,0.0,-1
2025-06-13,Samsung,0.0,-1
2025-06-16,Samsung,0.0,-1
2025-06-17,Samsung,0.0,-1
2025-06-18,Samsung,0.0,-1
2025-06-19,Samsung,0.0,-1
2025-06-20,Samsung,0.0,-1
2025-06-23,Samsung,0.0,-1
2025-06-24,Samsung,0.0,-1
2025-06-25,Samsung,0.0,-1
2025-06-26,Samsung,0.0,-1
2025-06-27,Samsung,0.0,-1
2025-06-30,Samsung,0.0,-1
2025-07-01,Samsung,0.0,-1
2025-07-02,Samsung,0.0,-1
2025-07-03,Samsung,0.0,-1
2025-07-04,Samsung,0.0,-1
2025-07-07,Samsung,0.0,-1
2025-07-08,Samsung,0.0,-1
2025-07-09,Samsung,0.0,-1
2025-07-10,Samsung,0.0,-1
2025-07-11,Samsung,0.0,-1
2025-07-14,Samsung,0.0,-1
2025-07-15,Samsung,0.0,-1
2025-07-16,Samsung,0.0,-1
2025-07-17,Samsung,0.0,-1
2025-07-18,Samsung,0.0,-1
2025-07-21,Samsung,0.0,-1
2025-07-22,Samsung,0.0,-1
2025-07-23,Samsung,0.0,-1
2025-07-24,Samsung,0.0,-1
2025-07-25,Samsung,0.0,-1
2025-07-28,Samsung,0.0,-1
2025-07-29,Samsung,0.0,-1
2025-07-30,Samsung,0.0,-1
2025-07-31,Samsung,0.0,-1
2025-08-01,Samsung,0.0,-1
2025-08-04,Samsung,0.0,-1
2025-08-05,Samsung,0.0,-1
2025-08-06,Samsung,0.0,-1
2025-08-07,Samsung,0.0,-1
2025-08-08,Samsung,0.0,-1
2025-08-11,Samsung,0.0,-1
2025-08-12,Samsung,0.0,-1
2025-08-13,Samsung,0.0,-1
2025-08-14,Samsung,0.0,-1
2025-08-18,Samsung,0.0,-1
2025-08-19,Samsung,0.0,-1
2025-08-20,Samsung,0.0,-1
2025-08-21,Samsung,0.0,-1
2025-06-04,Samsung,0.0,-1
2025-06-05,Samsung,0.0,-1
2025-06-09,Samsung,0.0,-1
2025-06-10,Samsung,0.0,-1
2025-06-11,Samsung,0.0,-1
